,img_name,upper_fabric,lower_fabric,outer_fabric,upper_pattern,lower_pattern,outer_pattern,img_id,img_num,img_view
19844,WOMEN-Dresses-id_00005993-01_1_front.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00005993,01,front
19845,WOMEN-Dresses-id_00005993-01_2_side.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00005993,01,side
19846,WOMEN-Dresses-id_00005993-01_7_additional.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00005993,01,additional
19850,WOMEN-Dresses-id_00005995-02_7_additional.jpg,1,1,7,0,0,7,WOMEN-Dresses-id_00005995,02,additional
19851,WOMEN-Dresses-id_00005998-01_1_front.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00005998,01,front
19852,WOMEN-Dresses-id_00005998-01_2_side.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00005998,01,side
19853,WOMEN-Dresses-id_00005998-01_7_additional.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00005998,01,additional
19854,WOMEN-Dresses-id_00006005-02_1_front.jpg,5,5,7,3,3,7,WOMEN-Dresses-id_00006005,02,front
19866,WOMEN-Dresses-id_00006023-01_1_front.jpg,1,1,7,2,2,7,WOMEN-Dresses-id_00006023,01,front
19872,WOMEN-Dresses-id_00006024-02_4_full.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006024,02,full
19876,WOMEN-Dresses-id_00006026-02_4_full.jpg,5,5,7,1,1,7,WOMEN-Dresses-id_00006026,02,full
19880,WOMEN-Dresses-id_00006040-01_4_full.jpg,1,1,7,0,0,7,WOMEN-Dresses-id_00006040,01,full
19882,WOMEN-Dresses-id_00006058-01_1_front.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006058,01,front
19883,WOMEN-Dresses-id_00006058-01_2_side.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006058,01,side
19884,WOMEN-Dresses-id_00006058-01_7_additional.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006058,01,additional
19887,WOMEN-Dresses-id_00006067-01_4_full.jpg,1,1,7,0,0,7,WOMEN-Dresses-id_00006067,01,full
19891,WOMEN-Dresses-id_00006067-02_4_full.jpg,1,1,7,0,0,7,WOMEN-Dresses-id_00006067,02,full
19895,WOMEN-Dresses-id_00006068-04_7_additional.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006068,04,additional
19898,WOMEN-Dresses-id_00006068-05_7_additional.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006068,05,additional
19899,WOMEN-Dresses-id_00006068-06_1_front.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006068,06,front
19900,WOMEN-Dresses-id_00006068-06_3_back.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006068,06,back
19902,WOMEN-Dresses-id_00006069-02_1_front.jpg,1,5,7,1,3,7,WOMEN-Dresses-id_00006069,02,front
19903,WOMEN-Dresses-id_00006069-02_2_side.jpg,1,5,7,1,3,7,WOMEN-Dresses-id_00006069,02,side
19905,WOMEN-Dresses-id_00006069-02_4_full.jpg,1,5,7,1,3,7,WOMEN-Dresses-id_00006069,02,full
19906,WOMEN-Dresses-id_00006071-01_1_front.jpg,1,1,3,3,3,2,WOMEN-Dresses-id_00006071,01,front
19913,WOMEN-Dresses-id_00006073-02_4_full.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006073,02,full
19920,WOMEN-Dresses-id_00006083-02_4_full.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006083,02,full
19922,WOMEN-Dresses-id_00006098-04_1_front.jpg,5,5,7,3,3,7,WOMEN-Dresses-id_00006098,04,front
19923,WOMEN-Dresses-id_00006098-04_3_back.jpg,5,5,7,3,3,7,WOMEN-Dresses-id_00006098,04,back
19924,WOMEN-Dresses-id_00006098-04_7_additional.jpg,5,5,7,3,3,7,WOMEN-Dresses-id_00006098,04,additional
19925,WOMEN-Dresses-id_00006098-07_1_front.jpg,5,5,7,3,3,7,WOMEN-Dresses-id_00006098,07,front
19926,WOMEN-Dresses-id_00006098-07_3_back.jpg,5,5,7,3,3,7,WOMEN-Dresses-id_00006098,07,back
19927,WOMEN-Dresses-id_00006098-07_7_additional.jpg,5,5,7,3,3,7,WOMEN-Dresses-id_00006098,07,additional
19928,WOMEN-Dresses-id_00006098-08_1_front.jpg,5,5,7,3,3,7,WOMEN-Dresses-id_00006098,08,front
19929,WOMEN-Dresses-id_00006098-08_2_side.jpg,5,5,7,3,3,7,WOMEN-Dresses-id_00006098,08,side
19936,WOMEN-Dresses-id_00006099-02_4_full.jpg,1,1,4,0,0,3,WOMEN-Dresses-id_00006099,02,full
19941,WOMEN-Dresses-id_00006109-04_7_additional.jpg,1,1,4,1,1,3,WOMEN-Dresses-id_00006109,04,additional
19949,WOMEN-Dresses-id_00006115-01_4_full.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006115,01,full
19954,WOMEN-Dresses-id_00006123-02_4_full.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006123,02,full
19964,WOMEN-Dresses-id_00006153-01_4_full.jpg,1,1,7,2,2,7,WOMEN-Dresses-id_00006153,01,full
19971,WOMEN-Dresses-id_00006159-01_4_full.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006159,01,full
19973,WOMEN-Dresses-id_00006164-02_1_front.jpg,1,1,7,1,3,7,WOMEN-Dresses-id_00006164,02,front
19995,WOMEN-Dresses-id_00006172-01_3_back.jpg,0,0,7,3,3,7,WOMEN-Dresses-id_00006172,01,back
20000,WOMEN-Dresses-id_00006172-02_7_additional.jpg,0,0,7,3,3,7,WOMEN-Dresses-id_00006172,02,additional
20001,WOMEN-Dresses-id_00006194-01_1_front.jpg,1,1,7,2,2,7,WOMEN-Dresses-id_00006194,01,front
20002,WOMEN-Dresses-id_00006194-01_3_back.jpg,1,1,7,2,2,7,WOMEN-Dresses-id_00006194,01,back
20003,WOMEN-Dresses-id_00006194-01_7_additional.jpg,1,1,7,2,2,7,WOMEN-Dresses-id_00006194,01,additional
20006,WOMEN-Dresses-id_00006201-04_7_additional.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006201,04,additional
20009,WOMEN-Dresses-id_00006201-05_7_additional.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006201,05,additional
20013,WOMEN-Dresses-id_00006201-07_1_front.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006201,07,front
20026,WOMEN-Dresses-id_00006224-02_4_full.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006224,02,full
20030,WOMEN-Dresses-id_00006226-01_4_full.jpg,1,1,0,1,1,3,WOMEN-Dresses-id_00006226,01,full
20031,WOMEN-Dresses-id_00006244-04_1_front.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006244,04,front
20032,WOMEN-Dresses-id_00006244-04_2_side.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006244,04,side
20033,WOMEN-Dresses-id_00006244-04_3_back.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006244,04,back
20034,WOMEN-Dresses-id_00006244-04_7_additional.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006244,04,additional
20035,WOMEN-Dresses-id_00006244-05_1_front.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006244,05,front
20036,WOMEN-Dresses-id_00006244-05_2_side.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006244,05,side
20037,WOMEN-Dresses-id_00006244-05_3_back.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006244,05,back
20038,WOMEN-Dresses-id_00006244-05_7_additional.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006244,05,additional
20042,WOMEN-Dresses-id_00006245-03_7_additional.jpg,1,1,7,5,5,7,WOMEN-Dresses-id_00006245,03,additional
20046,WOMEN-Dresses-id_00006249-01_1_front.jpg,1,1,7,4,4,7,WOMEN-Dresses-id_00006249,01,front
20050,WOMEN-Dresses-id_00006254-02_1_front.jpg,1,1,7,0,0,7,WOMEN-Dresses-id_00006254,02,front
20056,WOMEN-Dresses-id_00006254-03_4_full.jpg,1,1,7,0,0,7,WOMEN-Dresses-id_00006254,03,full
20058,WOMEN-Dresses-id_00006260-01_1_front.jpg,1,1,7,0,0,7,WOMEN-Dresses-id_00006260,01,front
20059,WOMEN-Dresses-id_00006260-01_2_side.jpg,1,1,7,0,0,7,WOMEN-Dresses-id_00006260,01,side
20060,WOMEN-Dresses-id_00006260-01_7_additional.jpg,1,1,7,0,0,7,WOMEN-Dresses-id_00006260,01,additional
20063,WOMEN-Dresses-id_00006274-01_4_full.jpg,5,5,7,3,3,7,WOMEN-Dresses-id_00006274,01,full
20078,WOMEN-Dresses-id_00006282-02_4_full.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006282,02,full
20082,WOMEN-Dresses-id_00006288-01_7_additional.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006288,01,additional
20089,WOMEN-Dresses-id_00006304-02_4_full.jpg,0,0,7,5,5,7,WOMEN-Dresses-id_00006304,02,full
20091,WOMEN-Dresses-id_00006306-02_1_front.jpg,5,5,7,1,1,7,WOMEN-Dresses-id_00006306,02,front
20094,WOMEN-Dresses-id_00006306-02_4_full.jpg,5,5,4,1,1,3,WOMEN-Dresses-id_00006306,02,full
20098,WOMEN-Dresses-id_00006323-02_7_additional.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006323,02,additional
20110,WOMEN-Dresses-id_00006339-01_2_side.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006339,01,side
20112,WOMEN-Dresses-id_00006339-01_4_full.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006339,01,full
20117,WOMEN-Dresses-id_00006339-02_4_full.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006339,02,full
20122,WOMEN-Dresses-id_00006340-05_4_full.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006340,05,full
20123,WOMEN-Dresses-id_00006347-01_1_front.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006347,01,front
20129,WOMEN-Dresses-id_00006363-01_4_full.jpg,1,1,0,4,4,3,WOMEN-Dresses-id_00006363,01,full
20133,WOMEN-Dresses-id_00006367-02_4_full.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006367,02,full
20138,WOMEN-Dresses-id_00006369-02_1_front.jpg,1,1,7,4,4,7,WOMEN-Dresses-id_00006369,02,front
20145,WOMEN-Dresses-id_00006378-04_4_full.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006378,04,full
20149,WOMEN-Dresses-id_00006394-08_1_front.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006394,08,front
20150,WOMEN-Dresses-id_00006394-08_4_full.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006394,08,full
20155,WOMEN-Dresses-id_00006399-02_1_front.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006399,02,front
20161,WOMEN-Dresses-id_00006402-01_4_full.jpg,1,1,7,2,2,7,WOMEN-Dresses-id_00006402,01,full
20173,WOMEN-Dresses-id_00006406-02_4_full.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006406,02,full
20175,WOMEN-Dresses-id_00006412-02_1_front.jpg,1,1,4,1,1,3,WOMEN-Dresses-id_00006412,02,front
20190,WOMEN-Dresses-id_00006435-02_7_additional.jpg,1,1,7,5,5,7,WOMEN-Dresses-id_00006435,02,additional
20194,WOMEN-Dresses-id_00006437-02_4_full.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006437,02,full
20199,WOMEN-Dresses-id_00006442-02_4_full.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006442,02,full
20202,WOMEN-Dresses-id_00006444-03_2_side.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006444,03,side
20203,WOMEN-Dresses-id_00006444-03_7_additional.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006444,03,additional
20205,WOMEN-Dresses-id_00006444-04_2_side.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006444,04,side
20210,WOMEN-Dresses-id_00006452-02_4_full.jpg,1,1,7,0,0,7,WOMEN-Dresses-id_00006452,02,full
20214,WOMEN-Dresses-id_00006452-03_4_full.jpg,1,1,7,0,0,7,WOMEN-Dresses-id_00006452,03,full
20218,WOMEN-Dresses-id_00006454-03_4_full.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006454,03,full
20219,WOMEN-Dresses-id_00006479-01_1_front.jpg,1,1,7,5,5,7,WOMEN-Dresses-id_00006479,01,front
20220,WOMEN-Dresses-id_00006479-01_2_side.jpg,1,1,7,5,5,7,WOMEN-Dresses-id_00006479,01,side
20221,WOMEN-Dresses-id_00006479-01_7_additional.jpg,1,1,7,5,5,7,WOMEN-Dresses-id_00006479,01,additional
20229,WOMEN-Dresses-id_00006490-01_1_front.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006490,01,front
20233,WOMEN-Dresses-id_00006491-05_1_front.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006491,05,front
20239,WOMEN-Dresses-id_00006491-06_4_full.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006491,06,full
20241,WOMEN-Dresses-id_00006491-07_1_front.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006491,07,front
20245,WOMEN-Dresses-id_00006491-08_1_front.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006491,08,front
20251,WOMEN-Dresses-id_00006492-03_4_full.jpg,1,1,7,6,3,7,WOMEN-Dresses-id_00006492,03,full
20255,WOMEN-Dresses-id_00006492-04_4_full.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006492,04,full
20258,WOMEN-Dresses-id_00006494-04_4_full.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006494,04,full
20265,WOMEN-Dresses-id_00006496-02_4_full.jpg,5,5,7,3,3,7,WOMEN-Dresses-id_00006496,02,full
20268,WOMEN-Dresses-id_00006497-02_4_full.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006497,02,full
20276,WOMEN-Dresses-id_00006526-04_1_front.jpg,1,1,7,2,2,7,WOMEN-Dresses-id_00006526,04,front
20277,WOMEN-Dresses-id_00006526-04_2_side.jpg,1,1,7,2,2,7,WOMEN-Dresses-id_00006526,04,side
20279,WOMEN-Dresses-id_00006526-04_4_full.jpg,1,1,7,2,2,7,WOMEN-Dresses-id_00006526,04,full
20280,WOMEN-Dresses-id_00006526-04_7_additional.jpg,1,1,7,2,2,7,WOMEN-Dresses-id_00006526,04,additional
20281,WOMEN-Dresses-id_00006526-05_1_front.jpg,1,1,7,2,2,7,WOMEN-Dresses-id_00006526,05,front
20282,WOMEN-Dresses-id_00006526-05_2_side.jpg,1,1,7,2,2,7,WOMEN-Dresses-id_00006526,05,side
20283,WOMEN-Dresses-id_00006526-05_3_back.jpg,1,1,7,2,2,7,WOMEN-Dresses-id_00006526,05,back
20284,WOMEN-Dresses-id_00006526-05_4_full.jpg,1,1,7,2,2,7,WOMEN-Dresses-id_00006526,05,full
20285,WOMEN-Dresses-id_00006526-05_7_additional.jpg,1,1,7,2,2,7,WOMEN-Dresses-id_00006526,05,additional
20286,WOMEN-Dresses-id_00006533-03_1_front.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006533,03,front
20287,WOMEN-Dresses-id_00006533-03_3_back.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006533,03,back
20289,WOMEN-Dresses-id_00006533-04_1_front.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006533,04,front
20294,WOMEN-Dresses-id_00006539-03_4_full.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006539,03,full
20296,WOMEN-Dresses-id_00006539-04_1_front.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006539,04,front
20305,WOMEN-Dresses-id_00006555-03_4_full.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006555,03,full
20307,WOMEN-Dresses-id_00006555-04_4_full.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006555,04,full
20312,WOMEN-Dresses-id_00006589-02_7_additional.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006589,02,additional
20313,WOMEN-Dresses-id_00006603-02_1_front.jpg,1,5,7,3,1,7,WOMEN-Dresses-id_00006603,02,front
20314,WOMEN-Dresses-id_00006603-02_2_side.jpg,1,5,7,3,1,7,WOMEN-Dresses-id_00006603,02,side
20315,WOMEN-Dresses-id_00006603-02_3_back.jpg,1,5,7,3,1,7,WOMEN-Dresses-id_00006603,02,back
20323,WOMEN-Dresses-id_00006620-02_4_full.jpg,6,6,7,3,3,7,WOMEN-Dresses-id_00006620,02,full
20327,WOMEN-Dresses-id_00006622-01_4_full.jpg,1,1,7,0,0,7,WOMEN-Dresses-id_00006622,01,full
20332,WOMEN-Dresses-id_00006626-03_4_full.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006626,03,full
20336,WOMEN-Dresses-id_00006635-04_7_additional.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006635,04,additional
20337,WOMEN-Dresses-id_00006636-01_1_front.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006636,01,front
20338,WOMEN-Dresses-id_00006636-01_2_side.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006636,01,side
20339,WOMEN-Dresses-id_00006636-01_7_additional.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006636,01,additional
20340,WOMEN-Dresses-id_00006656-01_1_front.jpg,1,1,7,2,2,7,WOMEN-Dresses-id_00006656,01,front
20346,WOMEN-Dresses-id_00006659-02_4_full.jpg,1,1,7,0,0,7,WOMEN-Dresses-id_00006659,02,full
20362,WOMEN-Dresses-id_00006691-01_1_front.jpg,1,5,7,1,3,7,WOMEN-Dresses-id_00006691,01,front
20363,WOMEN-Dresses-id_00006691-01_3_back.jpg,1,5,7,1,3,7,WOMEN-Dresses-id_00006691,01,back
20364,WOMEN-Dresses-id_00006691-01_7_additional.jpg,5,1,7,1,1,7,WOMEN-Dresses-id_00006691,01,additional
20367,WOMEN-Dresses-id_00006698-01_4_full.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006698,01,full
20372,WOMEN-Dresses-id_00006699-04_4_full.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006699,04,full
20376,WOMEN-Dresses-id_00006704-04_4_full.jpg,1,1,1,2,2,3,WOMEN-Dresses-id_00006704,04,full
20380,WOMEN-Dresses-id_00006704-05_4_full.jpg,1,1,7,2,2,7,WOMEN-Dresses-id_00006704,05,full
20384,WOMEN-Dresses-id_00006704-06_4_full.jpg,1,1,1,2,2,3,WOMEN-Dresses-id_00006704,06,full
20385,WOMEN-Dresses-id_00006705-02_1_front.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006705,02,front
20392,WOMEN-Dresses-id_00006706-01_7_additional.jpg,1,1,7,1,3,7,WOMEN-Dresses-id_00006706,01,additional
20395,WOMEN-Dresses-id_00006711-01_7_additional.jpg,0,0,7,3,3,7,WOMEN-Dresses-id_00006711,01,additional
20400,WOMEN-Dresses-id_00006721-03_1_front.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006721,03,front
20401,WOMEN-Dresses-id_00006721-03_2_side.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006721,03,side
20402,WOMEN-Dresses-id_00006721-03_3_back.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006721,03,back
20403,WOMEN-Dresses-id_00006721-03_4_full.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006721,03,full
20404,WOMEN-Dresses-id_00006721-04_1_front.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006721,04,front
20405,WOMEN-Dresses-id_00006721-04_2_side.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006721,04,side
20406,WOMEN-Dresses-id_00006721-04_3_back.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006721,04,back
20407,WOMEN-Dresses-id_00006721-04_4_full.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006721,04,full
20408,WOMEN-Dresses-id_00006724-02_1_front.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006724,02,front
20409,WOMEN-Dresses-id_00006724-02_2_side.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006724,02,side
20410,WOMEN-Dresses-id_00006724-02_3_back.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006724,02,back
20412,WOMEN-Dresses-id_00006730-02_1_front.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006730,02,front
20422,WOMEN-Dresses-id_00006739-04_4_full.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006739,04,full
20427,WOMEN-Dresses-id_00006739-05_4_full.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006739,05,full
20432,WOMEN-Dresses-id_00006739-06_4_full.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006739,06,full
20437,WOMEN-Dresses-id_00006739-07_4_full.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006739,07,full
20445,WOMEN-Dresses-id_00006752-02_4_full.jpg,1,1,7,0,0,7,WOMEN-Dresses-id_00006752,02,full
20446,WOMEN-Dresses-id_00006755-01_1_front.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006755,01,front
20447,WOMEN-Dresses-id_00006755-01_2_side.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006755,01,side
20448,WOMEN-Dresses-id_00006755-01_3_back.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006755,01,back
20452,WOMEN-Dresses-id_00006758-01_4_full.jpg,0,0,7,3,3,7,WOMEN-Dresses-id_00006758,01,full
20454,WOMEN-Dresses-id_00006758-02_2_side.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006758,02,side
20456,WOMEN-Dresses-id_00006758-02_7_additional.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006758,02,additional
20457,WOMEN-Dresses-id_00006760-04_1_front.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006760,04,front
20458,WOMEN-Dresses-id_00006760-04_2_side.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006760,04,side
20459,WOMEN-Dresses-id_00006760-04_7_additional.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006760,04,additional
20460,WOMEN-Dresses-id_00006760-05_1_front.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006760,05,front
20461,WOMEN-Dresses-id_00006760-05_2_side.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006760,05,side
20464,WOMEN-Dresses-id_00006760-06_1_front.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006760,06,front
20465,WOMEN-Dresses-id_00006760-06_2_side.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006760,06,side
20467,WOMEN-Dresses-id_00006760-06_7_additional.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006760,06,additional
20471,WOMEN-Dresses-id_00006767-02_4_full.jpg,1,1,7,5,5,7,WOMEN-Dresses-id_00006767,02,full
20476,WOMEN-Dresses-id_00006770-02_4_full.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006770,02,full
20483,WOMEN-Dresses-id_00006785-03_1_front.jpg,1,1,7,2,3,7,WOMEN-Dresses-id_00006785,03,front
20484,WOMEN-Dresses-id_00006785-03_2_side.jpg,1,1,7,2,3,7,WOMEN-Dresses-id_00006785,03,side
20485,WOMEN-Dresses-id_00006785-03_3_back.jpg,1,1,7,2,3,7,WOMEN-Dresses-id_00006785,03,back
20486,WOMEN-Dresses-id_00006785-03_4_full.jpg,1,1,7,2,3,7,WOMEN-Dresses-id_00006785,03,full
20487,WOMEN-Dresses-id_00006785-04_1_front.jpg,1,1,7,2,3,7,WOMEN-Dresses-id_00006785,04,front
20488,WOMEN-Dresses-id_00006785-04_2_side.jpg,1,1,7,2,3,7,WOMEN-Dresses-id_00006785,04,side
20489,WOMEN-Dresses-id_00006785-04_3_back.jpg,1,1,7,2,3,7,WOMEN-Dresses-id_00006785,04,back
20490,WOMEN-Dresses-id_00006785-04_4_full.jpg,1,1,7,2,3,7,WOMEN-Dresses-id_00006785,04,full
20495,WOMEN-Dresses-id_00006788-01_1_front.jpg,1,1,7,1,3,7,WOMEN-Dresses-id_00006788,01,front
20496,WOMEN-Dresses-id_00006788-01_2_side.jpg,1,1,7,1,3,7,WOMEN-Dresses-id_00006788,01,side
20497,WOMEN-Dresses-id_00006788-01_3_back.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006788,01,back
20501,WOMEN-Dresses-id_00006795-02_4_full.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006795,02,full
20506,WOMEN-Dresses-id_00006801-02_4_full.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006801,02,full
20524,WOMEN-Dresses-id_00006805-02_1_front.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006805,02,front
20526,WOMEN-Dresses-id_00006805-02_7_additional.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006805,02,additional
20527,WOMEN-Dresses-id_00006811-02_1_front.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006811,02,front
20528,WOMEN-Dresses-id_00006811-02_3_back.jpg,1,1,7,1,1,7,WOMEN-Dresses-id_00006811,02,back
20533,WOMEN-Dresses-id_00006813-04_1_front.jpg,1,1,7,0,0,7,WOMEN-Dresses-id_00006813,04,front
20534,WOMEN-Dresses-id_00006813-04_2_side.jpg,1,1,7,0,0,7,WOMEN-Dresses-id_00006813,04,side
20538,WOMEN-Dresses-id_00006824-01_4_full.jpg,1,1,7,0,0,7,WOMEN-Dresses-id_00006824,01,full
20543,WOMEN-Dresses-id_00006835-03_4_full.jpg,1,1,7,1,3,7,WOMEN-Dresses-id_00006835,03,full
20548,WOMEN-Dresses-id_00006852-03_1_front.jpg,1,1,7,4,4,7,WOMEN-Dresses-id_00006852,03,front
20549,WOMEN-Dresses-id_00006852-03_2_side.jpg,1,1,7,4,4,7,WOMEN-Dresses-id_00006852,03,side
20550,WOMEN-Dresses-id_00006852-03_7_additional.jpg,1,1,7,4,4,7,WOMEN-Dresses-id_00006852,03,additional
20552,WOMEN-Dresses-id_00006852-04_3_back.jpg,1,1,7,4,4,7,WOMEN-Dresses-id_00006852,04,back
20553,WOMEN-Dresses-id_00006852-04_4_full.jpg,1,1,7,4,4,7,WOMEN-Dresses-id_00006852,04,full
20554,WOMEN-Dresses-id_00006852-04_7_additional.jpg,1,1,7,4,4,7,WOMEN-Dresses-id_00006852,04,additional
20561,WOMEN-Dresses-id_00006855-04_3_back.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006855,04,back
20565,WOMEN-Dresses-id_00006855-05_4_full.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006855,05,full
20570,WOMEN-Dresses-id_00006855-06_4_full.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006855,06,full
20571,WOMEN-Dresses-id_00006862-01_1_front.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006862,01,front
20577,WOMEN-Dresses-id_00006868-02_4_full.jpg,6,6,7,3,3,7,WOMEN-Dresses-id_00006868,02,full
20582,WOMEN-Dresses-id_00006875-02_7_additional.jpg,1,1,7,3,3,7,WOMEN-Dresses-id_00006875,02,additional
20585,WOMEN-Dresses-id_00006888-04_4_full.jpg,1,1,7,2,2,7,WOMEN-Dresses-id_00006888,04,full
20590,WOMEN-Dresses-id_00006888-05_7_additional.jpg,1,1,7,2,2,7,WOMEN-Dresses-id_00006888,05,additional
20594,WOMEN-Dresses-id_00006888-06_4_full.jpg,1,1,0,2,2,3,WOMEN-Dresses-id_00006888,06,full
